user_id,item_id,recommend,row_index,sentiment_analysis
76561198073620268,226700,True,8886,1
famouse4,730,True,8887,1
famouse4,104700,True,8887,1
famouse4,222750,True,8887,1
76561198090694948,730,True,8888,2
TURTLESYEA,458000,True,8889,1
76561198018613178,271290,True,8890,2
76561198018613178,440,True,8890,2
difera,205100,True,8891,1
difera,239250,True,8891,1
difera,730,True,8891,1
teletame,208090,False,8892,1
teletame,244730,False,8892,1
teletame,400,True,8892,1
teletame,26800,True,8892,1
76561198109703402,265930,False,8893,1
76561198109703402,238460,True,8893,2
76561198109703402,208090,True,8893,2
76561198074918909,730,True,8894,2
76561198074918909,220240,False,8894,0
76561198074918909,337661,True,8894,1
76561198074918909,302830,True,8894,1
ninjalord,208090,True,8895,1
fatplums,730,True,8896,2
fatplums,8870,True,8896,0
76561198101219872,4000,True,8897,1
I_Was_Just_In_Beaver,72850,True,8898,1
I_Was_Just_In_Beaver,412880,True,8898,1
I_Was_Just_In_Beaver,311210,False,8898,0
I_Was_Just_In_Beaver,214190,False,8898,1
KlaudC,72850,True,8899,1
KlaudC,207140,True,8899,1
KlaudC,282900,True,8899,0
KlaudC,204360,True,8899,1
KlaudC,440,False,8899,1
Llama_Cheese,239220,True,8900,1
Llama_Cheese,730,False,8900,2
lambofreak4ever,4000,True,8901,1
lambofreak4ever,468410,True,8901,2
Badly306,313740,True,8902,1
Badly306,730,True,8902,1
Jabooni,730,True,8903,2
76561198031208554,391460,False,8904,0
AttonRisk,271590,True,8905,1
AttonRisk,284160,True,8905,1
AttonRisk,33230,False,8905,2
bonknflash,206210,True,8906,2
bonknflash,99900,True,8906,1
76561198082597238,570,True,8907,2
187625,32370,True,8908,1
187625,266430,False,8908,1
187625,48190,True,8908,2
Dankulicious,304930,False,8909,1
76561198211545443,206420,True,8910,1
76561198211545443,286690,True,8910,1
76561198211545443,55230,True,8910,1
KingBlobfish,440,True,8911,1
KingBlobfish,234710,True,8911,1
KingBlobfish,346900,True,8911,1
KingBlobfish,220780,True,8911,1
KingBlobfish,318430,True,8911,1
KingBlobfish,290890,True,8911,0
KingBlobfish,283080,False,8911,1
KingBlobfish,326460,False,8911,2
Healfire,381210,True,8912,1
76561198080080397,730,True,8913,1
movienationscom,12750,True,8914,1
movienationscom,320300,True,8914,1
movienationscom,223470,True,8914,1
movienationscom,24240,True,8914,2
movienationscom,203140,True,8914,2
movienationscom,220,True,8914,2
movienationscom,271590,True,8914,1
movienationscom,407250,True,8914,1
movienationscom,331470,False,8914,1
Buccatai,440,True,8915,2
Buccatai,245550,True,8915,1
Mintez,243800,True,8916,2
Mintez,304930,True,8916,1
Mintez,363970,True,8916,2
Mintez,208090,True,8916,2
Mintez,250420,True,8916,1
76561198073201099,570,True,8917,0
76561198068434328,242720,True,8918,1
76561198013532168,238960,True,8919,2
76561198013532168,230230,True,8919,2
76561198058868190,440,True,8920,1
WindowsSteam,550,True,8921,1
WindowsSteam,246620,True,8921,1
WindowsSteam,31280,True,8921,1
WindowsSteam,376870,True,8921,2
WindowsSteam,220,True,8921,2
WindowsSteam,206420,False,8921,1
WindowsSteam,438640,True,8921,1
WindowsSteam,271590,True,8921,2
WindowsSteam,249130,False,8921,1
X-Evolution,469990,True,8922,0
X-Evolution,22300,True,8922,2
X-Evolution,464780,True,8922,1
X-Evolution,373770,True,8922,2
X-Evolution,333600,True,8922,1
X-Evolution,264380,True,8922,2
76561198072280866,8190,True,8923,2
76561198072280866,6060,True,8923,2
76561198072280866,42650,True,8923,2
76561198026999637,730,True,8924,2
76561198026999637,209870,True,8924,2
76561198026999637,42700,True,8924,1
76561198026999637,344760,True,8924,1
76561198054209522,4000,True,8925,1
rorty,269050,True,8926,1
REBAS_AS_F-T,203140,True,8927,2
REBAS_AS_F-T,208480,True,8927,1
REBAS_AS_F-T,9200,True,8927,1
terrorsyth,252490,False,8928,1
terrorsyth,334660,True,8928,1
76561198083393255,208480,True,8929,1
76561198062092084,209870,True,8930,1
76561198065330196,49520,True,8931,2
76561198065330196,219640,True,8931,1
76561198065330196,440,True,8931,2
76561198065330196,730,True,8931,1
virex4,107900,True,8932,1
virex4,104700,True,8932,2
virex4,440,True,8932,1
virex4,113400,True,8932,2
virex4,43110,True,8932,2
virex4,224420,True,8932,2
virex4,80,True,8932,2
virex4,297020,True,8932,1
virex4,222900,True,8932,2
virex4,319630,True,8932,2
Voidedout,730,False,8933,1
Voidedout,570,False,8933,0
76561198069178587,440,True,8934,2
onimasa803,222900,True,8935,2
onimasa803,269350,True,8935,0
onimasa803,315640,True,8935,1
onimasa803,244850,True,8935,1
onimasa803,204300,True,8935,2
onimasa803,70000,True,8935,1
IcecoldNZ,12750,True,8936,1
76561198067286387,200210,True,8937,2
_Harbinger_,72850,True,8938,2
_Harbinger_,200210,True,8938,2
_Harbinger_,212680,True,8938,2
_Harbinger_,200710,True,8938,2
KHANIMAX,221100,True,8939,2
KHANIMAX,202170,True,8939,2
KHANIMAX,385370,True,8939,1
KHANIMAX,8930,True,8939,1
KHANIMAX,327860,True,8939,1
KHANIMAX,12900,True,8939,2
Altair6681,252490,True,8940,1
Altair6681,251570,True,8940,1
Altair6681,233290,True,8940,2
Altair6681,50130,True,8940,2
poohgoddevil,304930,True,8941,1
MladshiyLlama,35450,True,8942,1
MladshiyLlama,253650,True,8942,2
MladshiyLlama,307960,True,8942,1
MladshiyLlama,354290,True,8942,1
MladshiyLlama,8930,True,8942,1
MladshiyLlama,227940,False,8942,1
MladshiyLlama,236390,True,8942,1
MladshiyLlama,550,True,8942,1
MladshiyLlama,105450,True,8942,1
MladshiyLlama,63380,True,8942,1
76561198095322616,4000,True,8943,1
76561198095322616,248570,True,8943,2
76561198095322616,346120,True,8943,1
maddoxx789,41700,True,8944,2
maddoxx789,550,True,8944,0
maddoxx789,31280,True,8944,2
maddoxx789,500,True,8944,2
maddoxx789,730,True,8944,2
maddoxx789,10,True,8944,2
76561198079033916,730,True,8945,2
chickenzrulz,730,True,8946,1
chickenzrulz,319630,True,8946,1
chickenzrulz,323910,False,8946,1
chickenzrulz,271290,True,8946,1
chickenzrulz,203160,True,8946,1
chickenzrulz,346110,True,8946,1
chickenzrulz,298110,True,8946,2
chickenzrulz,224540,False,8946,1
chickenzrulz,409160,False,8946,0
chickenzrulz,322170,True,8946,0
76561198066320895,12210,True,8947,1
bantiacmd,730,True,8948,1
76561198061357639,8190,True,8949,2
76561198057125811,730,True,8950,1
epicbumface,440,True,8951,2
epicbumface,15700,True,8951,2
epicbumface,204100,True,8951,1
epicbumface,8850,True,8951,1
epicbumface,49520,True,8951,1
epicbumface,12210,True,8951,2
epicbumface,220440,True,8951,2
epicbumface,209000,True,8951,1
epicbumface,1840,True,8951,2
epicbumface,35140,True,8951,0
76561198074419919,365590,False,8952,1
76561198074419919,218620,True,8952,1
76561198074419919,333930,False,8952,0
76561198074419919,209650,True,8952,2
76561198074419919,550,True,8952,1
76561198074419919,243470,False,8952,0
76561198074419919,440,True,8952,2
SpongbobeebU,440,True,8953,0
LoiroG,24200,True,8954,1
LoiroG,206210,True,8954,1
LoiroG,230410,True,8954,1
LoiroG,440,True,8954,2
LoiroG,313690,True,8954,1
LoiroG,307780,True,8954,1
LoiroG,304930,True,8954,2
LoiroG,4000,True,8954,1
76561198077295459,291210,True,8955,2
76561198077295459,12210,True,8955,1
76561198077295459,4000,True,8955,0
76561198077295459,227940,True,8955,2
dalebaxter,218230,False,8956,1
dalebaxter,221100,True,8956,1
dalebaxter,244850,False,8956,1
dalebaxter,343330,True,8956,1
dalebaxter,322070,True,8956,1
dalebaxter,41070,True,8956,1
dalebaxter,238960,True,8956,2
MarineAnimal,241930,True,8957,1
76561198086141910,226700,True,8958,2
thinkglobal,218620,True,8959,1
76561198066544547,239140,True,8960,1
76561198066544547,110800,True,8960,1
76561198066544547,204450,True,8960,1
76561198066544547,307780,True,8960,1
76561198066544547,232090,True,8960,1
76561198101093216,270550,True,8961,1
76561198101093216,10500,True,8961,2
76561198101093216,228400,True,8961,1
76561198101093216,274940,True,8961,2
76561198101093216,440,True,8961,1
76561198101093216,325610,True,8961,2
76561198101093216,231430,True,8961,1
76561198101093216,236390,False,8961,0
76561198101093216,259800,True,8961,2
76561198101093216,298240,True,8961,2
QuirkyChicken,4000,True,8962,2
QuirkyChicken,730,True,8962,1
QuirkyChicken,440,True,8962,1
QuirkyChicken,204300,True,8962,1
GOLDENFREDRICKSTAR,550,True,8963,2
GOLDENFREDRICKSTAR,730,True,8963,2
GOLDENFREDRICKSTAR,24240,True,8963,1
GOLDENFREDRICKSTAR,500,True,8963,1
GOLDENFREDRICKSTAR,440,True,8963,1
GOLDENFREDRICKSTAR,99900,True,8963,1
Kalnus,440,True,8964,1
Kalnus,400910,True,8964,2
Kalnus,1250,True,8964,1
figoleu,218620,True,8965,1
figoleu,417860,True,8965,1
_steelphantom,220,True,8966,1
_steelphantom,238320,True,8966,1
sprayandpray168543483,248570,True,8967,2
lovemorezeebanda,252490,True,8968,1
76561198074940658,440,True,8969,1
76561198074940658,22380,True,8969,2
76561198092422168,233720,True,8970,1
BlazingTheAmazing,391540,True,8971,1
BlazingTheAmazing,620,True,8971,2
BlazingTheAmazing,550,True,8971,2
BlazingTheAmazing,236390,True,8971,1
BlazingTheAmazing,340350,True,8971,1
BlazingTheAmazing,346900,True,8971,1
BlazingTheAmazing,335240,True,8971,1
BlazingTheAmazing,730,True,8971,1
BlazingTheAmazing,301520,True,8971,1
76561198074200838,282201,False,8972,0
76561198066950280,440,True,8973,1
76561198071592038,730,True,8974,1
InstigatorAU,282010,True,8975,1
InstigatorAU,440,True,8975,2
InstigatorAU,370100,True,8975,1
76561198085301805,730,True,8976,2
76561198085301805,550,True,8976,1
dead_slayer,730,True,8977,1
dead_slayer,212070,True,8977,2
theonethatrapes,440,True,8978,2
76561198012064862,226700,True,8979,1
76561198012064862,290080,False,8979,0
76561198012064862,241930,True,8979,1
76561198012064862,239220,True,8979,0
76561198090274308,338000,True,8980,1
nothingbeatsme,222900,False,8981,0
nothingbeatsme,220240,True,8981,1
m4ko23,218620,True,8982,1
76561198068887466,304930,True,8983,0
76561198068887466,302830,False,8983,1
dylancarroll2,244450,False,8984,1
76561198104030363,440,True,8985,1
Ameerthetrickster,215710,True,8986,2
Ameerthetrickster,263060,True,8986,2
quepasoamiguito,218620,True,8987,1
76561198098653023,440,True,8988,1
AquilliusRanger,1250,True,8989,1
AquilliusRanger,72850,True,8989,2
AquilliusRanger,232090,True,8989,0
AquilliusRanger,22370,True,8989,1
76561198045786618,207610,True,8990,0
76561198202398471,24810,True,8991,1
76561198202398471,290790,True,8991,2
76561198202398471,224260,False,8991,1
ToxWolf,22380,True,8992,1
76561198074819329,239220,True,8993,1
76561198074819329,224260,True,8993,1
76561198074819329,301520,True,8993,1
76561198074819329,200210,True,8993,0
76561198074819329,104700,True,8993,1
Ctoer,211820,True,8994,1
TsarFeck,270150,True,8995,1
TsarFeck,105600,True,8995,1
TsarFeck,282800,True,8995,1
TsarFeck,339800,True,8995,0
TsarFeck,12200,True,8995,0
76561198126926393,49520,True,8996,2
76561198126926393,227700,True,8996,1
76561198126926393,4000,True,8996,2
76561198126926393,210770,True,8996,2
76561198126926393,104900,True,8996,1
76561198085082149,208090,True,8997,1
Slavishbear,107410,True,8998,1
Slavishbear,730,True,8998,1
Slavishbear,4000,True,8998,0
Slavishbear,252490,True,8998,1
Slavishbear,200510,True,8998,0
Slavishbear,8930,True,8998,1
Slavishbear,72850,True,8998,1
Slavishbear,252950,True,8998,2
Slavishbear,50300,True,8998,1
Slavishbear,344760,True,8998,1
76561198059530687,8190,True,8999,1
76561198058477537,8930,True,9000,1
76561198092674729,4000,True,9001,1
76561198066133892,277460,True,9002,1
76561198066133892,204530,True,9002,2
76561198066133892,236390,True,9002,1
76561198066133892,208030,True,9002,1
76561198066133892,323370,True,9002,1
76561198066133892,404410,True,9002,1
76561198066133892,22370,True,9002,1
LemuriaLight,204360,False,9003,0
LemuriaLight,369200,True,9003,1
rpsntc,208090,True,9004,1
rpsntc,50130,True,9004,1
rpsntc,255480,True,9004,1
ExaultGG,440,True,9005,1
Caveknight5,208090,True,9006,2
38927497,449680,True,9007,0
402553929,730,True,9008,0
SillyWinZ,296470,True,9009,1
SillyWinZ,226700,False,9009,1
76561198065473176,570,True,9010,2
76561198096694241,286500,True,9011,1
76561198096694241,247000,True,9011,0
76561198096694241,265330,True,9011,1
76561198096694241,227220,False,9011,0
76561198096694241,334930,True,9011,1
76561198096694241,280930,False,9011,0
76561198096694241,256410,True,9011,2
76561198096694241,38600,True,9011,1
76561198096694241,259550,True,9011,1
76561198047472267,228380,True,9012,1
76561198047472267,218640,True,9012,2
76561198047472267,220050,True,9012,2
76561198047472267,33230,True,9012,1
76561198047472267,208480,True,9012,1
76561198079335929,440,True,9013,1
Kyercon,1250,True,9014,2
76561198010280507,730,True,9015,1
aussiebloke_,55140,False,9016,1
aussiebloke_,730,True,9016,2
damo4lyf,550,True,9017,1
damo4lyf,209160,False,9017,0
damo4lyf,620,True,9017,1
damo4lyf,202970,True,9017,1
damo4lyf,207610,True,9017,2
damo4lyf,252490,True,9017,1
damo4lyf,398710,True,9017,2
76561198063575392,730,True,9018,1
76561198065639052,730,True,9019,1
AwpDerp,440,True,9020,1
AwpDerp,202970,False,9020,1
AwpDerp,365670,True,9020,2
AwpDerp,252950,True,9020,0
AwpDerp,424280,True,9020,2
AwpDerp,230410,True,9020,2
AwpDerp,730,True,9020,1
helmerjunior,570,True,9021,1
helmerjunior,202170,True,9021,2
helmerjunior,8980,True,9021,1
helmerjunior,730,True,9021,2
helmerjunior,50130,True,9021,2
amann99,730,True,9022,2
76561198087197141,322330,True,9023,1
CorporalDucky,730,True,9024,1
CorporalDucky,6060,True,9024,2
CorporalDucky,239140,True,9024,2
CorporalDucky,247730,False,9024,0
CorporalDucky,22300,True,9024,2
CorporalDucky,2280,True,9024,1
CorporalDucky,223710,True,9024,2
28042005,4000,True,9025,1
28042005,304930,True,9025,1
28042005,440,True,9025,0
28042005,273110,True,9025,2
28042005,349480,True,9025,1
28042005,218620,True,9025,1
76561198094966673,218620,True,9026,2
76561198094966673,730,True,9026,0
76561198094966673,55230,True,9026,1
76561198094224872,72850,True,9027,2
drnipslip,730,True,9028,0
76561198075451549,105600,True,9029,1
76561198083993063,383870,True,9030,1
76561198083993063,200210,True,9030,1
76561198083993063,440,True,9030,1
76561198083993063,374570,True,9030,2
76561198083993063,730,True,9030,1
76561198083993063,570,True,9030,1
76561198083993063,239140,True,9030,2
76561198083993063,221100,True,9030,1
76561198083993063,218230,True,9030,1
blackburnscout,218620,True,9031,1
YourWorstEnemy,440,True,9032,1
2Ta4,42120,False,9033,0
2Ta4,34900,True,9033,1
2Ta4,226700,True,9033,0
76561198061759775,550,True,9034,1
76561198061759775,218620,True,9034,2
76561198061759775,239160,True,9034,1
76561198061759775,4000,True,9034,1
76561198061759775,51100,False,9034,1
76561198061759775,22380,True,9034,1
76561198061759775,346900,True,9034,1
76561198061759775,354500,True,9034,1
76561198061759775,72850,True,9034,2
76561198061759775,440,True,9034,2
itsaprofileaboutnothing,338000,True,9035,2
itsaprofileaboutnothing,298340,True,9035,1
itsaprofileaboutnothing,211440,False,9035,1
itsaprofileaboutnothing,21690,False,9035,1
itsaprofileaboutnothing,446120,True,9035,2
itsaprofileaboutnothing,296650,True,9035,1
76561198016834817,313740,False,9036,0
Jettsu,730,True,9037,1
LachieCS,730,True,9038,1
imjeans,232090,False,9039,2
imjeans,330840,True,9039,2
imjeans,221910,False,9039,1
imjeans,218620,True,9039,1
imjeans,377160,True,9039,1
imjeans,229580,False,9039,2
imjeans,237970,False,9039,0
76561198086820025,440,True,9040,1
76561198106282354,440,True,9041,2
Flakerinos,281690,True,9042,1
Flakerinos,287700,True,9042,0
Flakerinos,237930,True,9042,1
Flakerinos,333930,True,9042,2
Flakerinos,383080,True,9042,1
Flakerinos,218230,True,9042,2
Flakerinos,8870,True,9042,2
G77777,570,True,9043,2
G77777,4000,True,9043,1
G77777,218620,True,9043,1
G77777,12120,True,9043,1
76561198059411271,105600,True,9044,1
76561198059411271,250900,True,9044,1
76561198059411271,113200,True,9044,2
me11111111,34900,True,9045,2
me11111111,17020,True,9045,1
me11111111,270550,True,9045,1
me11111111,214700,True,9045,1
me11111111,45760,True,9045,2
me11111111,322500,True,9045,1
76561198059727818,230410,True,9046,1
76561198087525726,218620,True,9047,1
Zezluy,200210,True,9048,1
Zezluy,99900,True,9048,1
DeeJayGames_,252490,True,9049,1
Mokalatteventi123,440,True,9050,2
76561198104717542,99900,True,9051,1
76561198104717542,550,True,9051,2
76561198057787590,379980,True,9052,1
76561198057787590,356670,True,9052,2
76561198057787590,440,True,9052,1
76561198057787590,309890,False,9052,1
76561198057787590,214490,True,9052,1
76561198057787590,620,True,9052,2
76561198057787590,4000,True,9052,1
76561198089949965,440,True,9053,2
TMhun,271590,True,9054,2
tchannygod,730,True,9055,1
PlzHelpMeThink,440,True,9056,1
PlzHelpMeThink,374301,True,9056,1
76561198117985210,304930,True,9057,2
76561198117985210,304930,True,9058,2
emorisu,224540,True,9059,1
emorisu,257750,True,9059,1
emorisu,63710,True,9059,1
emorisu,250900,True,9059,2
emorisu,113200,True,9059,2
emorisu,49600,True,9059,2
emorisu,238460,True,9059,1
emorisu,204300,True,9059,2
emorisu,12900,True,9059,1
emorisu,282800,True,9059,1
chazb221,440,True,9060,2
76561198066391503,49520,True,9061,1
fab2cent,21780,True,9062,1
fab2cent,24840,True,9062,1
fab2cent,232910,True,9062,2
fab2cent,202310,True,9062,1
fab2cent,203160,True,9062,2
fab2cent,244850,True,9062,1
fab2cent,10180,True,9062,1
fab2cent,214950,True,9062,2
fab2cent,218620,True,9062,1
fab2cent,233840,True,9062,1
76561198080855979,264710,True,9063,1
76561198080855979,500,True,9063,1
76561198080855979,104700,True,9063,2
TooManyDankMemes,417860,False,9064,0
TooManyDankMemes,393420,True,9064,2
TooManyDankMemes,252490,True,9064,1
TooManyDankMemes,413170,True,9064,1
TooManyDankMemes,218230,True,9064,2
76561198072889555,207610,True,9065,0
76561198068125971,252950,True,9066,1
HewloThere,240,True,9067,1
chrizzleyau,72850,True,9068,1
synCHROniced,440,True,9069,1
76561198090848023,440,False,9070,1
76561198054088781,730,True,9071,1
EliteJohnnyElite,630,True,9072,0
76561198045344356,234710,True,9073,1
76561198045344356,55370,True,9073,2
76561198045344356,440,True,9073,2
76561198045344356,99900,True,9073,2
atornaz,364420,True,9074,1
atornaz,301520,True,9074,0
atornaz,570,True,9074,2
atornaz,417860,True,9074,1
atornaz,227300,True,9074,1
atornaz,287980,True,9074,1
atornaz,212800,True,9074,1
atornaz,99900,True,9074,1
76561198028258767,730,True,9075,1
YOuevenRoBOtMeOw,730,True,9076,2
76561198158725328,306130,True,9077,2
76561198158725328,364360,True,9077,2
76561198158725328,730,True,9077,1
76561198158725328,335300,True,9077,1
76561198158725328,377160,True,9077,1
76561198158725328,339800,True,9077,2
76561198158725328,319630,True,9077,1
76561198158725328,440,True,9077,1
29998000,219740,True,9078,1
29998000,221040,True,9078,1
l0se,730,True,9079,0
pro100van4eg,730,True,9080,1
76561198232483600,730,True,9081,1
76561198089360928,730,True,9082,2
76561198089360928,223710,False,9082,0
76561198089360928,570,True,9082,1
76561198089360928,730,True,9083,2
76561198089360928,223710,False,9083,0
76561198089360928,570,True,9083,1
AD51,4000,True,9084,2
AD51,202970,True,9084,2
InDoMieEnakz,730,True,9085,1
jacmacg,730,True,9086,1
jamesmasterx,209870,True,9087,1
jamesmasterx,4000,True,9087,1
captainjaydo,730,True,9088,2
GubTheKing,730,True,9089,2
76561198064752728,440,True,9090,1
76561198090998972,730,True,9091,1
76561198097160277,730,True,9092,1
76561198073933737,440,True,9093,2
TehRealNurD,212180,True,9094,2
mewmeowmeowmew,359550,False,9095,0
mewmeowmeowmew,391460,True,9095,2
mewmeowmeowmew,440,True,9095,2
76561198100183135,730,True,9096,1
76561198202658078,391540,True,9097,2
76561198202658078,730,True,9097,0
76561198202658078,242680,True,9097,1
76561198078860607,730,True,9098,1
76561198078860607,570,True,9098,1
daboiz,570,True,9099,1
daboiz,230410,True,9099,1
daboiz,248820,True,9099,2
Im2cool999,485380,True,9100,1
Im2cool999,313120,True,9100,1
Im2cool999,240,True,9100,2
Im2cool999,214850,True,9100,0
Im2cool999,4000,True,9100,1
Im2cool999,265930,True,9100,1
Im2cool999,206420,True,9100,1
Im2cool999,265210,True,9100,2
ShureddoWeaboo,730,True,9101,2
ShureddoWeaboo,282900,True,9101,1
ShureddoWeaboo,17440,True,9101,2
76561198042951100,275850,False,9102,0
SnApLaDanke,730,True,9103,0
SnApLaDanke,291480,True,9103,1
SnApLaDanke,209870,True,9103,0
76561198031799016,730,True,9104,1
76561198031799016,252950,True,9104,2
76561198031799016,49520,True,9104,2
luketheclock,339280,True,9105,1
luketheclock,730,True,9105,2
2271531450,730,True,9106,1
Potter2544,304930,True,9107,1
Potter2544,440,True,9107,2
TheMoustacheRider,208090,True,9108,2
TheMoustacheRider,259080,True,9108,1
TheMoustacheRider,8190,True,9108,1
TheMoustacheRider,225540,True,9108,2
jpvalletta,730,True,9109,0
76561198132041400,570,True,9110,2
Khorosho_,237310,True,9111,1
yokkiixd,359550,True,9112,1
76561198098675629,105600,True,9113,1
76561198098675629,346110,True,9113,1
76561198052612696,301520,False,9114,1
76561198052612696,72850,True,9114,0
Delta_Victory19821,351710,False,9115,0
76561198088247035,243870,True,9116,2
76561198088247035,440,True,9116,2
76561198088247035,49520,True,9116,2
76561198088247035,274920,True,9116,2
76561198088247035,218620,True,9116,2
76561198088247035,51100,False,9116,1
76561198088247035,4000,True,9116,0
NerfPenguin,70000,True,9117,1
76561198107118072,440,True,9118,1
76561198081718347,440,True,9119,2
okaygetrektscrub,252490,True,9120,1
76561198065084165,730,True,9121,0
neadekvat161,240,True,9122,1
neadekvat161,364050,True,9122,1
76561198096785215,730,True,9123,1
76561198096785215,570,True,9123,1
OnlyOneJob,4000,True,9124,1
ChokeChoke,550,True,9125,1
KunGHill,304930,True,9126,2
76561198049499873,17410,True,9127,0
nooth1-RNG,730,True,9128,1
nooth2-WFX-zewsy,730,True,9129,0
LukasTrotacielos,440,True,9130,2
LukasTrotacielos,333930,False,9130,1
LukasTrotacielos,304050,False,9130,1
LukasTrotacielos,70000,True,9130,1
LukasTrotacielos,4000,True,9130,2
LukasTrotacielos,291480,False,9130,0
nom1stakeaboutit2itsourst0ry,255710,True,9131,1
MYA2,730,False,9132,1
MYA2,226700,True,9132,1
76561198068471474,440,True,9133,2
76561198038722008,730,True,9134,1
KerrisB,230410,True,9135,0
KerrisB,72850,True,9135,2
KerrisB,245170,True,9135,1
KerrisB,304930,True,9135,1
KerrisB,259080,True,9135,1
76561198154995501,200210,True,9136,1
76561198154995501,304050,True,9136,1
76561198154995501,304930,True,9136,2
76561198154995501,51100,True,9136,2
SylvesterAction,413150,True,9137,2
SylvesterAction,440,True,9137,2
L33T4RCH,222880,True,9138,2
L33T4RCH,730,True,9138,1
76561198081193763,200210,False,9139,0
SuperExpertPlayer,224540,False,9140,1
SuperExpertPlayer,211260,True,9140,2
SuperExpertPlayer,4000,True,9140,0
SuperExpertPlayer,10090,True,9140,2
SuperExpertPlayer,109400,True,9140,1
SuperExpertPlayer,105600,True,9140,1
SuperExpertPlayer,219740,True,9140,1
SuperExpertPlayer,20,True,9140,2
247211,413150,True,9141,1
247211,250400,True,9141,2
247211,730,True,9141,1
247211,391540,True,9141,1
247211,33230,True,9141,1
minecraftfan367,4000,True,9142,1
minecraftfan367,440,True,9142,2
Kazkaz,247730,True,9143,1
Kazkaz,223710,True,9143,1
76561198091779143,730,True,9144,1
76561198091868909,440,True,9145,1
76561198091868909,113200,True,9145,0
76561198091868909,550,True,9145,2
76561198091868909,730,True,9145,2
firmburrito,295110,False,9146,1
beamer3,240320,True,9147,2
beamer3,440,True,9147,2
beamer3,206210,True,9147,1
76561198094589246,333930,True,9148,2
76561198094589246,304930,True,9148,2
76561198094589246,218620,True,9148,1
overwatchmemelord,105600,True,9149,1
overwatchmemelord,440,True,9149,1
Halstrom,570,True,9150,2
Halstrom,730,True,9150,2
76561198086924547,440,True,9151,1
nuclearjimmeh,265930,True,9152,1
nuclearjimmeh,4000,True,9152,2
nuclearjimmeh,730,True,9152,1
nuclearjimmeh,296470,True,9152,2
ehrenthor,550,True,9153,2
ehrenthor,730,True,9153,1
ehrenthor,4000,True,9153,0
ehrenthor,232090,True,9153,1
izanamiau,240,True,9154,1
420NigelGaming420,313690,True,9155,2
420NigelGaming420,304050,True,9155,1
420NigelGaming420,214560,True,9155,2
420NigelGaming420,730,True,9155,2
420NigelGaming420,280790,False,9155,1
420NigelGaming420,322170,True,9155,2
maximumride94,570,True,9156,2
DoubleScissors,274170,True,9157,0
DoubleScissors,570,True,9157,1
LyfeCookie,4000,True,9158,1
LyfeCookie,550,True,9158,2
LyfeCookie,99900,True,9158,2
76561198097949523,105600,True,9159,1
76561198097949523,570,True,9159,1
76561198097949523,304270,True,9159,1
76561198097949523,550,True,9159,1
76561198097949523,440,True,9159,1
765611983889673,485380,True,9160,1
765611983889673,218620,False,9160,2
765611983889673,208650,False,9160,1
765611983889673,104600,False,9160,1
765611983889673,223710,True,9160,1
765611983889673,265930,True,9160,1
DEANOXHILL,730,True,9161,1
76561198061171632,440,True,9162,2
pikachugamer456,440,True,9163,1
Pikachu_LOL,265930,True,9164,2
Pikachu_LOL,440,True,9164,1
xoxoQoxox,730,True,9165,1
76561198106773321,440,True,9166,1
76561198016635228,1250,False,9167,0
76561198016635228,91310,True,9167,1
76561198016635228,225260,True,9167,2
76561198090341048,224600,True,9168,0
76561198090341048,267550,True,9168,1
76561198090341048,224600,True,9169,0
76561198090341048,267550,True,9169,1
MiAkArKe,113400,True,9170,1
MiAkArKe,243470,True,9170,0
MiAkArKe,315396,True,9170,1
MiAkArKe,449800,True,9170,2
rebelsuprising,4000,True,9171,1
martzeo,440,True,9172,1
martzeo,346900,True,9172,1
martzeo,424280,True,9172,1
martzeo,253030,True,9172,2
martzeo,363970,True,9172,1
martzeo,304930,True,9172,2
martzeo,301520,True,9172,1
nishix12345,224260,True,9173,2
nishix12345,570,True,9173,2
iluvmiku,208090,True,9174,2
iluvmiku,550,True,9174,1
iluvmiku,218230,True,9174,2
iluvmiku,230410,True,9174,2
iluvmiku,620,True,9174,2
iluvmiku,440,True,9174,1
winnieafg,413150,True,9175,2
winnieafg,730,True,9175,2
winnieafg,4000,True,9175,1
shardaurabitch,250900,True,9176,1
shardaurabitch,417860,True,9176,2
shardaurabitch,6310,True,9176,1
Pinkamenadinewithpie,440,True,9177,1
Brownies_less_than_3,570,True,9178,1
76561198056803276,221100,True,9179,2
ayylmaokai420,219640,True,9180,1
76561198097372038,570,True,9181,2
76561198097372038,346900,True,9181,1
76561198097372038,550,True,9181,1
nabicore,12220,True,9182,2
Nepku_,113200,True,9183,1
Nepku_,730,True,9183,1
Nepku_,252490,False,9183,1
Nepku_,204360,True,9183,1
Nepku_,219740,True,9183,1
Nepku_,206440,True,9183,1
suchcustom,224260,True,9184,1
terralark,4000,True,9185,2
Bayne51,221100,True,9186,2
76561198059896401,301520,True,9187,2
theultimateweeb,219150,True,9188,1
76561198093270673,440,True,9189,2
K_Hamano,108800,True,9190,1
changho7875,218620,True,9191,1
changho7875,271590,True,9191,1
Nanaya_Shiki,4920,True,9192,1
Nanaya_Shiki,406550,True,9192,1
Nanaya_Shiki,225840,True,9192,1
Nanaya_Shiki,411370,True,9192,1
Nanaya_Shiki,113200,True,9192,1
Nanaya_Shiki,304930,True,9192,1
Nanaya_Shiki,620,True,9192,1
